0.000000000000000000e+00, 4.999990000000000000e+05, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.002004008016031955e+00, 4.999988183728658478e+05, 1.734003721112762353e-01, 9.418600530200943455e-01, 5.641980998140016385e-02, 9.889895725457738263e-03, 5.700345327197763295e-05
2.004008016032063910e+00, 4.999986155219065258e+05, 3.513226129517950658e-01, 8.958613650741186207e-01, 1.187705079520694346e-01, 1.830713482061828087e-02, 2.164727928970589606e-04
3.006012024048096087e+00, 4.999983884131074883e+05, 5.362528319105958063e-01, 8.615265041652547806e-01, 1.878307899373238832e-01, 2.551338799147685396e-02, 4.633786510488196401e-04
4.008016032064127820e+00, 4.999981336434835102e+05, 7.308037080140348252e-01, 8.385314167212137848e-01, 2.644946297435818994e-01, 3.174130069364445444e-02, 7.854614298660561557e-04
5.010020040080159553e+00, 4.999978473900983226e+05, 9.377517214638174670e-01, 8.267028691089794989e-01, 3.497835619294831222e-01, 3.719881991008271160e-02, 1.172929338315469028e-03
6.012024048096192175e+00, 4.999975253524828004e+05, 1.160077164275524098e+00, 8.260180135909540589e-01, 4.448610647769379312e-01, 4.207306982559280012e-02, 1.618204843734607611e-03
7.014028056112223908e+00, 4.999971626880989061e+05, 1.401007327044666795e+00, 8.366058936740843333e-01, 5.510490806650254481e-01, 4.653388997103832109e-02, 2.115709839832790456e-03
8.016032064128255641e+00, 4.999967539394595660e+05, 1.664063639884119761e+00, 8.587511047067112324e-01, 6.698470593139091989e-01, 5.073704627175078252e-02, 2.661690349851760819e-03
9.018036072144287374e+00, 4.999962929519463214e+05, 1.953113420340394590e+00, 8.928996168824916424e-01, 8.029537535124650072e-01, 5.482718750955387771e-02, 3.254075494718694766e-03
1.002004008016031911e+01, 4.999957727811051882e+05, 2.272426980360767068e+00, 9.396668669347258973e-01, 9.522920865058240869e-01, 5.894059285421260341e-02, 3.892368230806788829e-03
1.102204408817635084e+01, 4.999951855880619842e+05, 2.626740908286794962e+00, 9.998482615303027066e-01, 1.120037452504988762e+00, 6.320774962176020639e-02, 4.577566124093159286e-03
1.202404809619238435e+01, 4.999945225213273661e+05, 3.021328563957220936e+00, 1.074432276935828545e+00, 1.308649912084756783e+00, 6.775580961242544387e-02, 5.312110102382965049e-03
1.302605210420841608e+01, 4.999937735833915067e+05, 3.462078724381741690e+00, 1.164616351414030637e+00, 1.520910716401277396e+00, 7.271095588531273357e-02, 6.099860447761628474e-03
1.402805611222444782e+01, 4.999929274799915147e+05, 3.955583622946134081e+00, 1.271825829070836633e+00, 1.759963734318057194e+00, 7.820072324768932714e-02, 6.946098947244442982e-03
1.503006012024047955e+01, 4.999919714498089161e+05, 4.509237679534458643e+00, 1.397736250800669877e+00, 2.029362396097613708e+00, 8.435630766139200210e-02, 7.857557016194786220e-03
1.603206412825651128e+01, 4.999908910720376298e+05, 5.131348397990174171e+00, 1.544299336467296335e+00, 2.333122856302014991e+00, 9.131490176283475757e-02, 8.842469853560290527e-03
1.703406813627254479e+01, 4.999896700489143841e+05, 5.831261098517758867e+00, 1.713773059613162841e+00, 2.675784176399742531e+00, 9.922209395951556155e-02, 9.910657121494527780e-03
1.803607214428857475e+01, 4.999882899600162636e+05, 6.619499310621876020e+00, 1.908756264507632583e+00, 3.062476409353901197e+00, 1.082343681616833586e-01, 1.107363106255057975e-02
1.903807615230460826e+01, 4.999867299842718639e+05, 7.507923136053832991e+00, 2.132228403422357310e+00, 3.498997707148345793e+00, 1.185217479697589643e-01, 1.234473349538034448e-02
2.004008016032063821e+01, 4.999849665861387621e+05, 8.509907593362118661e+00, 2.387594910672083071e+00, 3.991901435054923564e+00, 1.302706187153974404e-01, 1.373930339392609619e-02
2.104208416833667172e+01, 4.999829731607064605e+05, 9.640543919531472383e+00, 2.678738972648031069e+00, 4.548594745202220402e+00, 1.436867787488538828e-01, 1.527487738392713582e-02
2.204408817635270168e+01, 4.999807196325298282e+05, 1.091686676695479008e+01, 3.010080459322381330e+00, 5.177450052697730953e+00, 1.589987651943039482e-01, 1.697142598175777062e-02
2.304609218436873519e+01, 4.999781720021522488e+05, 1.235811070979304205e+01, 3.386642909879607366e+00, 5.887931093430846197e+00, 1.764615057097686790e-01, 1.885162895729814228e-02
2.404809619238476870e+01, 4.999752918335851864e+05, 1.398599986091777581e+01, 3.814129571635240357e+00, 6.690735436448030704e+00, 1.963603520587782758e-01, 2.094119373814487539e-02
2.505010020040079866e+01, 4.999720356749399798e+05, 1.582507500211744578e+01, 4.299009654416336978e+00, 7.597955623180098428e+00, 2.190155587819559990e-01, 2.326922152119791434e-02
2.605210420841683217e+01, 4.999683544035073137e+05, 1.790306313139161176e+01, 4.848616101507823295e+00, 8.623261357967257013e+00, 2.447872752694150444e-01, 2.586862651084659986e-02
2.705410821643286212e+01, 4.999641924856941914e+05, 2.025129483035516031e+01, 5.471256312139517242e+00, 9.782105422497085812e+00, 2.740811265384615614e-01, 2.877661425504536574e-02
2.805611222444889563e+01, 4.999594871402364806e+05, 2.290517596714560966e+01, 6.176337554697678200e+00, 1.109195654401132991e+01, 3.073544710589063977e-01, 3.203522653818990928e-02
2.905811623246492559e+01, 4.999541673926168005e+05, 2.590472052581348450e+01, 6.974508883559268568e+00, 1.257256258509326585e+01, 3.451234280432797230e-01, 3.569196058915646841e-02
3.006012024048095910e+01, 4.999481530063988757e+05, 2.929515259306699804e+01, 7.877821709825917118e+00, 1.424624804408550283e+01, 3.879707821782062416e-01, 3.980047193744852552e-02
3.106212424849698905e+01, 4.999413532751962193e+05, 3.312758664833421562e+01, 8.899911479728078945e+00, 1.613825041576433961e+01, 4.365548882255737007e-01, 4.442137164667873950e-02
3.206412825651302256e+01, 4.999336656576914829e+05, 3.745979603124585111e+01, 1.005620311175742287e+01, 1.827710032814550445e+01, 4.916197077208537825e-01, 4.962312954205342491e-02
3.306613226452905252e+01, 4.999249742351138266e+05, 4.235708113883755033e+01, 1.136414330109712800e+01, 2.069505121711593176e+01, 5.540061319021576391e-01, 5.548309715772748590e-02
3.406813627254508958e+01, 4.999151479682938661e+05, 4.789325018291634706e+01, 1.284346314812374601e+01, 2.342856494704501458e+01, 6.246647622579856174e-01, 6.208866571431372744e-02
3.507014028056111954e+01, 4.999040387279382558e+05, 5.415172727459958679e+01, 1.451647509689869331e+01, 2.651886076727334540e+01, 7.046703460768410920e-01, 6.953857686898493040e-02
3.607214428857714950e+01, 4.998914790695710108e+05, 6.122680382103958863e+01, 1.640840850375955995e+01, 3.001253561730547048e+01, 7.952380813480558475e-01, 7.794440551308827458e-02
3.707414829659317945e+01, 4.998772797199144261e+05, 6.922505182081280850e+01, 1.854778886896333390e+01, 3.396226511795602931e+01, 8.977420406581919643e-01, 8.743223718207095152e-02
3.807615230460921651e+01, 4.998612267375994124e+05, 7.826691979378560404e+01, 2.096686635657871633e+01, 3.842759569092284266e+01, 1.013735993900326759e+00, 9.814456538393191709e-02
3.907815631262524647e+01, 4.998430783059367095e+05, 8.848853493612465115e+01, 2.370210001690990609e+01, 4.347583972259729990e+01, 1.144976949817342993e+00, 1.102424378329372595e-01
4.008016032064127643e+01, 4.998225611112984479e+05, 1.000437373926944957e+02, 2.679470476672840817e+01, 4.918308688884300750e+01, 1.293451769648682692e+00, 1.239078835986890947e-01
4.108216432865731349e+01, 4.997993662542050588e+05, 1.131063760981263471e+02, 3.029126917207420888e+01, 5.563534660969058621e+01, 1.461407257198938492e+00, 1.393466578402786926e-01
4.208416833667334345e+01, 4.997731446332271444e+05, 1.278728994678297539e+02, 3.424445315228027908e+01, 6.292983862064868816e+01, 1.651384186125334885e+00, 1.567913459161358880e-01
4.308617234468937340e+01, 4.997435017344934167e+05, 1.445652782153360079e+02, 3.871377585383078213e+01, 7.117645077770033879e+01, 1.866255785604004958e+00, 1.765048741267975785e-01
4.408817635270540336e+01, 4.997099917519327719e+05, 1.634343017297626375e+02, 4.376650512924643266e+01, 8.049938545815186330e+01, 2.109271269966584761e+00, 1.987844801720484167e-01
4.509018036072144042e+01, 4.996721109549497487e+05, 1.847632940154412040e+02, 4.947866136446089769e+01, 9.103901839820068176e+01, 2.384105069386852627e+00, 2.239662028590744258e-01
4.609218436873747038e+01, 4.996292902081032516e+05, 2.088723017321620716e+02, 5.593615028562190616e+01, 1.029539973956607923e+02, 2.694912523346044697e+00, 2.524299600307384206e-01
4.709418837675350034e+01, 4.995808865372841246e+05, 2.361228122311524942e+02, 6.323604095982897633e+01, 1.164236113431433353e+02, 3.046392889931362369e+00, 2.846052918785701991e-01
4.809619238476953740e+01, 4.995261736239293823e+05, 2.669230663288450387e+02, 7.148800724867892598e+01, 1.316504639918554460e+02, 3.443860643783721365e+00, 3.209778575394644506e-01
4.909819639278556735e+01, 4.994643310981529066e+05, 3.017340361313542871e+02, 8.081595266756887952e+01, 1.488634901286544618e+02, 3.893326137603667636e+00, 3.620967820003433979e-01
5.010020040080159731e+01, 4.993944324822240160e+05, 3.410761483690498608e+02, 9.135984169849312764e+01, 1.683213578519582541e+02, 4.401586889466491570e+00, 4.085829670743147402e-01
5.110220440881762727e+01, 4.993154316224658396e+05, 3.855368404236409674e+02, 1.032777627791265473e+02, 1.903163049374171294e+02, 4.976330901127123063e+00, 4.611384928913795922e-01
5.210420841683366433e+01, 4.992261474278385867e+05, 4.357790461344782784e+02, 1.167482514285381683e+02, 2.151784637148266484e+02, 5.626253628111713034e+00, 5.205572554593287382e-01
5.310621242484969429e+01, 4.991252467208185699e+05, 4.925507145438537009e+02, 1.319729040890047145e+02, 2.432807331743682653e+02, 6.361190374905762113e+00, 5.877369992927368170e-01
5.410821643286572424e+01, 4.990112249783225707e+05, 5.566954782832470983e+02, 1.491793178944437557e+02, 2.750442663524798377e+02, 7.192266214368634891e+00, 6.636929328734363365e-01
5.511022044088175420e+01, 4.988823847242891788e+05, 6.291645953499230473e+02, 1.686243944172495333e+02, 3.109446470429458600e+02, 8.132065765474445485e+00, 7.495731352304959572e-01
5.611222444889779126e+01, 4.987368113099904731e+05, 7.110302990655278563e+02, 1.905980499617678561e+02, 3.515188394455653906e+02, 9.194825541692729587e+00, 8.466759949539414132e-01
5.711422845691382122e+01, 4.985723458054943476e+05, 8.035006954790762848e+02, 2.154273774082545856e+02, 3.973729998460077013e+02, 1.039665182804571053e+01, 9.564699442175148558e-01
5.811623246492985118e+01, 4.983865546934826416e+05, 9.079363601371965160e+02, 2.434813105582135222e+02, 4.491912524276417571e+02, 1.175576759600981802e+01, 1.080615798272691830e+00
5.911823647294588824e+01, 4.981766960423763958e+05, 1.025868788892350949e+03, 2.751758451257493334e+02, 5.077455391836838317e+02, 1.329279237571644323e+01, 1.220992046053797075e+00
6.012024048096191819e+01, 4.979396818146851147e+05, 1.159020860781839929e+03, 3.109798753657518091e+02, 5.739066660228596675e+02, 1.503105965139686795e+01, 1.379723492946266283e+00
6.112224448897794815e+01, 4.976720359622319811e+05, 1.309329466482918178e+03, 3.514217073301110759e+02, 6.486566734788257236e+02, 1.699697678230341324e+01, 1.559213693784639920e+00
6.212424849699397811e+01, 4.973698479419528740e+05, 1.478970452766933022e+03, 3.970963150398704329e+02, 7.331026751964599271e+02, 1.922043335272249820e+01, 1.762181691027089103e+00
6.312625250501001517e+01, 4.970287212924247142e+05, 1.670386015995072739e+03, 4.486734075632102190e+02, 8.284923157642582510e+02, 2.173526461553125344e+01, 1.991703637167639762e+00
6.412825651302604513e+01, 4.966437169278354268e+05, 1.886314648249088577e+03, 5.069063763905958808e+02, 9.362310097944172185e+02, 2.457977776021066418e+01, 2.251259970262049936e+00
6.513026052104207508e+01, 4.962092908406101633e+05, 2.129823701781886029e+03, 5.726421908343641007e+02, 1.057901128306800047e+03, 2.779734958426054803e+01, 2.544788882540599317e+00
6.613226452905810504e+01, 4.957192259498264175e+05, 2.404344582522856399e+03, 6.468323078262073977e+02, 1.195283307342758690e+03, 3.143710554224962550e+01, 2.876746939501666045e+00
6.713426853707413500e+01, 4.951665579213698511e+05, 2.713710498153506251e+03, 7.305446557564252998e+02, 1.350380055280629222e+03, 3.555469160999467704e+01, 3.252177829553066335e+00
6.813627254509017916e+01, 4.945434949181540869e+05, 3.062196568151421616e+03, 8.249767401792680630e+02, 1.525441831078898758e+03, 4.021315207147190307e+01, 3.676790364831588054e+00
6.913827655310620912e+01, 4.938413314081447315e+05, 3.454561960318427282e+03, 9.314699023668437121e+02, 1.722995754167562382e+03, 4.548392800647787482e+01, 4.157046995891794161e+00
7.014028056112223908e+01, 4.930503563648143900e+05, 3.896093544988831127e+03, 1.051524740827707319e+03, 1.945877091852747981e+03, 5.144799324309431654e+01, 4.700264273171854690e+00
7.114228456913826903e+01, 4.921597565340773435e+05, 4.392650283459915045e+03, 1.186817669685342480e+03, 2.197263638608206293e+03, 5.819714724666751948e+01, 5.314726922488246075e+00
7.214428857715429899e+01, 4.911575158112282516e+05, 4.950707281629612226e+03, 1.339218545523882767e+03, 2.480713057579724136e+03, 6.583548663903860643e+01, 6.009817399462432874e+00
7.314629258517032895e+01, 4.900303124904370052e+05, 5.577397890026531059e+03, 1.510809210437531192e+03, 2.800203164828287299e+03, 7.448108111235499962e+01, 6.796163158266328885e+00
7.414829659318635890e+01, 4.887634161748508923e+05, 6.280552235118837416e+03, 1.703902788163089781e+03, 3.160175119546222959e+03, 8.426787846483969702e+01, 7.685803856086107722e+00
7.515030060120240307e+01, 4.873405877926255926e+05, 7.068729293911508648e+03, 1.921063383311304506e+03, 3.565579275279562353e+03, 9.534787339052051891e+01, 8.692381481460946802e+00
7.615230460921843303e+01, 4.857439864740562625e+05, 7.951239483233970532e+03, 2.165125766927303630e+03, 4.021923348141637234e+03, 1.078935712307794290e+02, 9.831356409996207191e+00
7.715430861723446299e+01, 4.839540883143094252e+05, 8.938153799091292967e+03, 2.439214474518129464e+03, 4.535322374540278361e+03, 1.221007845949275179e+02, 1.112025294591853175e+01
7.815631262525049294e+01, 4.819496235031709075e+05, 1.004029455707062334e+04, 2.746761541479811058e+03, 5.112549657589524941e+03, 1.381918023772269066e+02, 1.257893831187705835e+01
7.915831663326652290e+01, 4.797075396553017781e+05, 1.126920192886276527e+04, 3.091521889773876410e+03, 5.761087615997485955e+03, 1.564189706151270798e+02, 1.422993944885845607e+01
8.016032064128255286e+01, 4.772030007433462306e+05, 1.263706945998865558e+04, 3.477585138736631961e+03, 6.489177128591157270e+03, 1.770687267941322318e+02, 1.609880254303315539e+01
8.116232464929858281e+01, 4.744094328074586228e+05, 1.415664072925379696e+04, 3.909382318116362512e+03, 7.305863520994460487e+03, 2.004661236735668695e+02, 1.821450050304015988e+01
8.216432865731462698e+01, 4.712986294160872931e+05, 1.584105836519680452e+04, 4.391685611741563662e+03, 8.221036839748700004e+03, 2.269798730593723803e+02, 2.060989416609724145e+01
8.316633266533065694e+01, 4.678409305771698128e+05, 1.770365645098757159e+04, 4.929599068569399606e+03, 9.245463722001006317e+03, 2.570279282427451903e+02, 2.332225302930148558e+01
8.416833667334668689e+01, 4.640054911514281994e+05, 1.975768643723986315e+04, 5.528537667933735065e+03, 1.039080729958907068e+04, 2.910836020856073105e+02, 2.639384172333283374e+01
8.517034068136271685e+01, 4.597606538217324414e+05, 2.201596799583419852e+04, 6.194192065894839288e+03, 1.166963134932505272e+04, 3.296821892302326091e+02, 2.987257798308998247e+01
8.617234468937874681e+01, 4.550744419529149891e+05, 2.449045714512863924e+04, 6.932475967123815281e+03, 1.309538414960094633e+04, 3.734280177691712197e+02, 3.381276746226969010e+01
8.717434869739477676e+01, 4.499151851064302027e+05, 2.719172696030326188e+04, 7.749453041957515779e+03, 1.468235717535309414e+04, 4.230017964716614074e+02, 3.827591948408328193e+01
8.817635270541080672e+01, 4.442522861110003432e+05, 3.012836035855626324e+04, 8.651240369620900310e+03, 1.644561346802800472e+04, 4.791680468173056511e+02, 4.333164597696527665e+01
8.917835671342685089e+01, 4.380571322636705590e+05, 3.330626055079753132e+04, 9.643885733062686995e+03, 1.840088050070679674e+04, 5.427823088881001468e+02, 4.905864287413258751e+01
9.018036072144288084e+01, 4.313041444029244594e+05, 3.672789267439216201e+04, 1.073321676946080879e+04, 2.056440271374915756e+04, 6.147976902987250014e+02, 5.554574917444517013e+01
9.118236472945891080e+01, 4.239719459580043331e+05, 4.039148003222001716e+04, 1.192466106254598890e+04, 2.295274969170726399e+04, 6.962701823401889669e+02, 6.289307318196173213e+01
9.218436873747494076e+01, 4.160446201773987268e+05, 4.429018949722357502e+04, 1.322303781422166503e+04, 2.558257733252487014e+04, 7.883620104803634376e+02, 7.121316815054537130e+01
9.318637274549097071e+01, 4.075130079521999578e+05, 4.841135258404071647e+04, 1.463232376420193032e+04, 2.847034135120479914e+04, 8.923421180002355868e+02, 8.063223035215813184e+01
9.418837675350700067e+01, 3.983759825493616518e+05, 5.273577981134181027e+04, 1.615539851059020293e+04, 3.163196512062368492e+04, 1.009582726464215625e+03, 9.129128161827645727e+01
9.519038076152303063e+01, 3.886416228380177054e+05, 5.723723480655989260e+04, 1.779377719916832575e+04, 3.508246707982664520e+04, 1.141550790607844192e+03, 1.033472858194638064e+02
9.619238476953907480e+01, 3.783281953797434107e+05, 6.188213910334173124e+04, 1.954734157654001319e+04, 3.883555670424733398e+04, 1.289793101338160113e+03, 1.169741347892729664e+02
9.719438877755510475e+01, 3.674648518310599611e+05, 6.662957614183629630e+04, 2.141408306108482066e+04, 4.290321170926758350e+04, 1.455913830789856320e+03, 1.323634259614046016e+02
9.819639278557113471e+01, 3.560919512150554219e+05, 7.143165333617318538e+04, 2.338987399049651503e+04, 4.729525305309468240e+04, 1.641543464499845641e+03, 1.497249406802455951e+02
9.919839679358716467e+01, 3.442609314071207773e+05, 7.623426164257702476e+04, 2.546828454493730533e+04, 5.201893728046903561e+04, 1.848298403497296022e+03, 1.692867213984329453e+02
1.002004008016031946e+02, 3.320336806311427499e+05, 8.097824350767134456e+04, 2.764046271450274071e+04, 5.707858747203687381e+04, 2.077731032122372653e+03, 1.912946425238153267e+02
1.012024048096192246e+02, 3.194813936499435804e+05, 8.560094611631508451e+04, 2.989509339650978654e+04, 6.247528473925474100e+04, 2.331270729181559545e+03, 2.160113687952044472e+02
1.022044088176352545e+02, 3.066829398159277625e+05, 9.003809897290739173e+04, 3.221844909693993759e+04, 6.820664036965956620e+04, 2.610157137678755134e+03, 2.437146068865564814e+02
1.032064128256512845e+02, 2.937228134015368996e+05, 9.422591871340281796e+04, 3.459453987305705232e+04, 7.426666550366258889e+04, 2.915367933705654195e+03, 2.746945746349971955e+02
1.042084168336673287e+02, 2.806887764571112348e+05, 9.810331511578652135e+04, 3.700536368130716437e+04, 8.064574984774712357e+04, 3.247544254956201257e+03, 3.092506430917092644e+02
1.052104208416833586e+02, 2.676693343422441976e+05, 1.016140553278838488e+05, 3.943125117427715304e+04, 8.733075427100312663e+04, 3.606917737625502923e+03, 3.476871469661083438e+02
1.062124248496993886e+02, 2.547511985951998213e+05, 1.047087422981471027e+05, 4.185129211989913892e+04, 9.430521495318572852e+04, 3.993243628273634386e+03, 3.903084052945080202e+02
1.072144288577154185e+02, 2.420168982926999161e+05, 1.073464710316791170e+05, 4.424382359677367640e+04, 1.015496491950471536e+05, 4.405744834573276421e+03, 4.374130492268083117e+02
1.082164328657314485e+02, 2.295426692311535007e+05, 1.094960684031353594e+05, 4.658695654018483037e+04, 1.090419468730795925e+05, 4.843071149104162032e+03, 4.892878033424812543e+02
1.092184368737474784e+02, 2.173967375012212724e+05, 1.111368433501648251e+05, 4.885911380901069060e+04, 1.167578267189589533e+05, 5.303277707867850950e+03, 5.462009127763016068e+02
1.102204408817635084e+02, 2.056380641239936522e+05, 1.122588290095863340e+05, 5.103955256503226701e+04, 1.246713334435628785e+05, 5.783825406840407595e+03, 6.083954509843399592e+02
1.112224448897795526e+02, 1.943155776669679035e+05, 1.128625372063657560e+05, 5.310884640126023442e+04, 1.327553513030234899e+05, 6.281604660266206338e+03, 6.760827621162567311e+02
1.122244488977955825e+02, 1.834678830642333196e+05, 1.129582812430961931e+05, 5.504930605806066160e+04, 1.409821109047518403e+05, 6.792982428479223017e+03, 7.494363013786085048e+02
1.132264529058116125e+02, 1.731234020630798186e+05, 1.125651490542705578e+05, 5.684532295555738528e+04, 1.493236689228477189e+05, 7.313870877434779686e+03, 8.285861268096249432e+02
1.142284569138276424e+02, 1.633008734502454172e+05, 1.117097267828499753e+05, 5.848362617336156836e+04, 1.577523448226896871e+05, 7.839814501461717555e+03, 9.136142693915032851e+02
1.152304609218436724e+02, 1.540101343482679513e+05, 1.104246708847142581e+05, 5.995344886507216142e+04, 1.662411030402329634e+05, 8.366091696950794358e+03, 1.004551164761744644e+03
1.162324649298597024e+02, 1.452530938596667547e+05, 1.087472270811575436e+05, 6.124660608900070656e+04, 1.747638739580354304e+05, 8.887825728666315626e+03, 1.101373283473117908e+03
1.172344689378757323e+02, 1.370248185671329265e+05, 1.067177776685907447e+05, 6.235749040904073627e+04, 1.832958114209595951e+05, 9.400099899282145998e+03, 1.204002034993728103e+03
1.182364729458917765e+02, 1.293146575628260471e+05, 1.043784834925011237e+05, 6.328299521295347222e+04, 1.918134881029754470e+05, 9.898071666158195512e+03, 1.312303962585581758e+03
1.192384769539078064e+02, 1.221073485889469739e+05, 1.017720676988737396e+05, 6.402237765295898134e+04, 2.002950329123953416e+05, 1.037708095567830424e+04, 1.426092191146552977e+03
1.202404809619238364e+02, 1.153840611421106732e+05, 9.894077021590966615e+04, 6.457707447044770379e+04, 2.087202165741054341e+05, 1.083274856002597335e+04, 1.545129037400432253e+03
1.212424849699398663e+02, 1.091233461696118757e+05, 9.592548664018270210e+04, 6.495048360474294168e+04, 2.170704924956895120e+05, 1.126106143532546957e+04, 1.669129654447379153e+03
1.222444889779558963e+02, 1.033019745813962654e+05, 9.276509125188748294e+04, 6.514772432220393966e+04, 2.253290006745881692e+05, 1.165844262154700846e+04, 1.797766548377021309e+03
1.232464929859719263e+02, 9.789565675122324319e+04, 8.949593521886633243e+04, 6.517538671833131230e+04, 2.334805419690279232e+05, 1.202180455487244762e+04, 1.930674787678634857e+03
1.242484969939879562e+02, 9.287964375554701837e+04, 8.615150297809082258e+04, 6.504128033597579633e+04, 2.415115297915416595e+05, 1.234858542445979037e+04, 2.067457714384758674e+03
