0.000000000000000000e+00, 9.750000000000000000e+02, 2.500000000000000000e+01, 0.000000000000000000e+00
1.002004008016031955e+00, 9.727623982977174819e+02, 2.596114969919176119e+01, 1.276452003090746246e+00
2.004008016032063910e+00, 9.704444427095098717e+02, 2.695371501821517057e+01, 2.601842272275082912e+00
3.006012024048096087e+00, 9.680439644975768942e+02, 2.797827611125062575e+01, 3.977759391172637216e+00
4.008016032064127820e+00, 9.655587936143044772e+02, 2.903538607121544501e+01, 5.405820314480363820e+00
5.010020040080159553e+00, 9.629867637385314083e+02, 3.012556726968306009e+01, 6.887668991785796280e+00
6.012024048096192175e+00, 9.603257180865562077e+02, 3.124930722732797506e+01, 8.424974686115941580e+00
7.014028056112223908e+00, 9.575735157176012535e+02, 3.240705422955365833e+01, 1.001943005284530841e+01
8.016032064128255641e+00, 9.547280375209787735e+02, 3.359921327804904934e+01, 1.167274920097240987e+01
9.018036072144287374e+00, 9.517871933493260030e+02, 3.482614130893158944e+01, 1.338666534174262779e+01
1.002004008016031911e+01, 9.487489292898350186e+02, 3.608814245512279939e+01, 1.516292825504237918e+01
1.102204408817635084e+01, 9.456112353302129350e+02, 3.738546314692316486e+01, 1.700330152286406360e+01
1.202404809619238435e+01, 9.423721534384937968e+02, 3.871828705984417951e+01, 1.890955950166221911e+01
1.302605210420841608e+01, 9.390297858035038416e+02, 4.008673002143760300e+01, 2.088348417505865484e+01
1.402805611222444782e+01, 9.355823039484824903e+02, 4.149083462660990307e+01, 2.292686142490759948e+01
1.503006012024047955e+01, 9.320279576964891248e+02, 4.293056498359884898e+01, 2.504147731991205461e+01
1.603206412825651128e+01, 9.283650845227043646e+02, 4.440580133915181449e+01, 2.722911413814382797e+01
1.703406813627254479e+01, 9.245921195036031577e+02, 4.591633466390923246e+01, 2.949154583248766670e+01
1.803607214428857475e+01, 9.207076050471730468e+02, 4.746186134882375285e+01, 3.183053360400323228e+01
1.903807615230460826e+01, 9.167102011457564004e+02, 4.904197788018858972e+01, 3.424782097405503123e+01
2.004008016032063821e+01, 9.125986957063109912e+02, 5.065617573301562970e+01, 3.674512856067335775e+01
2.104208416833667172e+01, 9.083720148319526970e+02, 5.230383630699840580e+01, 3.932414886104888296e+01
2.204408817635270168e+01, 9.040292333744965845e+02, 5.398422618914956672e+01, 4.198654043635385591e+01
2.304609218436873519e+01, 8.995695851904930578e+02, 5.569649245716881580e+01, 4.473392235233819747e+01
2.404809619238476870e+01, 8.949924736081412675e+02, 5.743965879233517313e+01, 4.756786759952353805e+01
2.505010020040079866e+01, 8.902974816385437862e+02, 5.921262134970827873e+01, 5.048989701174805589e+01
2.605210420841683217e+01, 8.854843813753489030e+02, 6.101414549282029753e+01, 5.350147313183087050e+01
2.705410821643286212e+01, 8.805531441130872281e+02, 6.284286276681396544e+01, 5.660399312009889172e+01
2.805611222444889563e+01, 8.755039490050721724e+02, 6.469726869994515539e+01, 5.979878229498275743e+01
2.905811623246492559e+01, 8.703371920733006846e+02, 6.657572085418092911e+01, 6.308708707251842185e+01
3.006012024048095910e+01, 8.650534938675351668e+02, 6.847643797150799116e+01, 6.647006816095694148e+01
3.106212424849698905e+01, 8.596537071330619710e+02, 7.039749938275301133e+01, 6.994879348418503184e+01
3.206412825651302256e+01, 8.541389230327082487e+02, 7.233684565760843554e+01, 7.352423130968341525e+01
3.306613226452905252e+01, 8.485104771462782765e+02, 7.429227963639554844e+01, 7.719724321732620353e+01
3.406813627254508958e+01, 8.427699538871510185e+02, 7.626146875092635469e+01, 8.096857736192262678e+01
3.507014028056111954e+01, 8.369191904154852182e+02, 7.824194790136536426e+01, 8.483886168314951703e+01
3.607214428857714950e+01, 8.309602789823602507e+02, 8.023112356061605510e+01, 8.880859745702369423e+01
3.707414829659317945e+01, 8.248955691100803733e+02, 8.222627831385932495e+01, 9.287815257606028752e+01
3.807615230460921651e+01, 8.187276667019355045e+02, 8.422457721447447909e+01, 9.704775608359000216e+01
3.907815631262524647e+01, 8.124594330586864999e+02, 8.622307470025212695e+01, 1.013174922410613448e+02
4.008016032064127643e+01, 8.060939825227100073e+02, 8.821872237551259843e+01, 1.056872951017774085e+02
4.108216432865731349e+01, 7.996346793695922770e+02, 9.020837719405110988e+01, 1.101569434363565847e+02
4.208416833667334345e+01, 7.930851310761042896e+02, 9.218881232884041310e+01, 1.147260565950553683e+02
4.308617234468937340e+01, 7.864491827822145069e+02, 9.415672694989638103e+01, 1.193940902678891405e+02
4.408817635270540336e+01, 7.797309089743059758e+02, 9.610875791229264564e+01, 1.241603331134013501e+02
4.509018036072144042e+01, 7.729346034183365646e+02, 9.804149250487752454e+01, 1.290239040767859535e+02
4.609218436873747038e+01, 7.660647692782265494e+02, 9.995148065036677565e+01, 1.339837500714066891e+02
4.709418837675350034e+01, 7.591261061720565522e+02, 1.018352492434389234e+02, 1.390386445845045671e+02
4.809619238476953740e+01, 7.521234972047307110e+02, 1.036893160005043200e+02, 1.441871867947649264e+02
4.909819639278556735e+01, 7.450619947052671250e+02, 1.055102038547771599e+02, 1.494278014399557151e+02
5.010020040080159731e+01, 7.379468039617812565e+02, 1.072944564274109922e+02, 1.547587396108077371e+02
5.110220440881762727e+01, 7.307832675383176593e+02, 1.090386525240431155e+02, 1.601780799376391826e+02
5.210420841683366433e+01, 7.235768473379223451e+02, 1.107394217443681868e+02, 1.656837309177095108e+02
5.310621242484969429e+01, 7.163331064815816944e+02, 1.123934596831821011e+02, 1.712734338352362045e+02
5.410821643286572424e+01, 7.090576912157531524e+02, 1.139975425617207776e+02, 1.769447662225260842e+02
5.511022044088175420e+01, 7.017563109694057175e+02, 1.155485424124716047e+02, 1.826951466181227488e+02
5.611222444889779126e+01, 6.944347194663164373e+02, 1.170434411039850602e+02, 1.885218394296985878e+02
5.711422845691382122e+01, 6.870986949688185632e+02, 1.184793441465435677e+02, 1.944219608846379685e+02
5.811623246492985118e+01, 6.797540203785437143e+02, 1.198534939035861839e+02, 2.003924857178701586e+02
5.911823647294588824e+01, 6.724064641564011708e+02, 1.211632818641778044e+02, 2.064302539794210531e+02
6.012024048096191819e+01, 6.650617607426418090e+02, 1.224062600921867272e+02, 2.125319791651714638e+02
6.112224448897794815e+01, 6.577255918171343865e+02, 1.235801518263783692e+02, 2.186942563564872444e+02
6.212424849699397811e+01, 6.504035680783275666e+02, 1.246828609769626013e+02, 2.249135709447099032e+02
6.312625250501001517e+01, 6.431012115655695425e+02, 1.257124802670121397e+02, 2.311863081674183320e+02
6.412825651302604513e+01, 6.358239386643560920e+02, 1.266672989695079110e+02, 2.375087623661360965e+02
6.513026052104207508e+01, 6.285770444057562827e+02, 1.275458082430736937e+02, 2.438771473511700094e+02
6.613226452905810504e+01, 6.213656876635732260e+02, 1.283467055235079215e+02, 2.502876068129188809e+02
6.713426853707413500e+01, 6.141948764385699633e+02, 1.290688995104650871e+02, 2.567362240509649496e+02
6.813627254509017916e+01, 6.070694556688644070e+02, 1.297115113595477283e+02, 2.632190329715879216e+02
6.913827655310620912e+01, 5.999940961848097913e+02, 1.302738747889829938e+02, 2.697320290262072717e+02
7.014028056112223908e+01, 5.929732830384361932e+02, 1.307555374276626026e+02, 2.762711795339012042e+02
7.114228456913826903e+01, 5.860113067460200682e+02, 1.311562588688962308e+02, 2.828324343850837295e+02
7.214428857715429899e+01, 5.791122566264760962e+02, 1.314760065941550238e+02, 2.894117367793688231e+02
7.314629258517032895e+01, 5.722800128750972135e+02, 1.317149536639942653e+02, 2.960050334609084643e+02
7.414829659318635890e+01, 5.655182408316140936e+02, 1.318734743424056717e+02, 3.026082848259801494e+02
7.515030060120240307e+01, 5.588303887717264615e+02, 1.319521363613022231e+02, 3.092174748669712585e+02
7.615230460921843303e+01, 5.522196839188858348e+02, 1.319516952966224892e+02, 3.158286207844916476e+02
7.715430861723446299e+01, 5.456891294732326969e+02, 1.318730881751775712e+02, 3.224377823515897035e+02
7.815631262525049294e+01, 5.392415063362843739e+02, 1.317174232407379861e+02, 3.290410704229776115e+02
7.915831663326652290e+01, 5.328793727641022997e+02, 1.314859717799480450e+02, 3.356346554559495985e+02
8.016032064128255286e+01, 5.266050642627852767e+02, 1.311801598937244648e+02, 3.422147758434902585e+02
8.116232464929858281e+01, 5.204206980777355511e+02, 1.308015571309389600e+02, 3.487777447913255173e+02
8.216432865731462698e+01, 5.143281760274049930e+02, 1.303518665998228130e+02, 3.553199573727721940e+02
8.316633266533065694e+01, 5.083291871582704289e+02, 1.298329152400278304e+02, 3.618378976017017408e+02
8.416833667334668689e+01, 5.024252139435075719e+02, 1.292466424311814990e+02, 3.683281436253109291e+02
8.517034068136271685e+01, 4.966175375934974454e+02, 1.285950893085218638e+02, 3.747873730979807192e+02
8.617234468937874681e+01, 4.909072431094285776e+02, 1.278803881561536286e+02, 3.812123687344178506e+02
8.717434869739477676e+01, 4.852952264240431646e+02, 1.271047515977174953e+02, 3.876000219782393970e+02
8.817635270541080672e+01, 4.797822013557322975e+02, 1.262704620252931846e+02, 3.939473366189745320e+02
8.917835671342685089e+01, 4.743687064038377343e+02, 1.253798607739522737e+02, 4.002514328222099493e+02
9.018036072144288084e+01, 4.690551124913662306e+02, 1.244353382759226037e+02, 4.065095492327111515e+02
9.118236472945891080e+01, 4.638416307811039019e+02, 1.234393244349907093e+02, 4.127190447839053604e+02
9.218436873747494076e+01, 4.587283204641067300e+02, 1.223942787392455074e+02, 4.188774007966477484e+02
9.318637274549097071e+01, 4.537150966314736706e+02, 1.213026799678288938e+02, 4.249822234006974782e+02
9.418837675350700067e+01, 4.488017382751772288e+02, 1.201670190729867329e+02, 4.310312426518360667e+02
9.519038076152303063e+01, 4.439878961327454476e+02, 1.189897906666850957e+02, 4.370223132005694424e+02
9.619238476953907480e+01, 4.392731013662543091e+02, 1.177734836439038162e+02, 4.429534149898419173e+02
9.719438877755510475e+01, 4.346567731030650634e+02, 1.165205743878330793e+02, 4.488226525091018857e+02
9.819639278557113471e+01, 4.301382256508246087e+02, 1.152335208269889222e+02, 4.546282535221864691e+02
9.919839679358716467e+01, 4.257166763586640741e+02, 1.139147554709434758e+02, 4.603685681703924502e+02
1.002004008016031946e+02, 4.213912541526929090e+02, 1.125666776463273351e+02, 4.660420682009797702e+02
1.012024048096192246e+02, 4.171610053421989619e+02, 1.111916502062409222e+02, 4.716473444515601159e+02
1.022044088176352545e+02, 4.130249006527980100e+02, 1.097919943840396257e+02, 4.771831049631623500e+02
1.032064128256512845e+02, 4.089818429235963890e+02, 1.083699840868720798e+02, 4.826481729895315311e+02
1.042084168336673287e+02, 4.050306735897181056e+02, 1.069278418529531507e+02, 4.880414845573287153e+02
1.052104208416833586e+02, 4.011701778532374760e+02, 1.054677365365870259e+02, 4.933620856101754271e+02
1.062124248496993886e+02, 3.973990909794382560e+02, 1.039917797335530025e+02, 4.986091292870087273e+02
1.072144288577154185e+02, 3.937161052246640907e+02, 1.025020217306985018e+02, 5.037818730446373365e+02
1.082164328657314485e+02, 3.901198739564589459e+02, 1.010004505241790156e+02, 5.088796755193620243e+02
1.092184368737474784e+02, 3.866090167276030911e+02, 9.948898990343913340e+01, 5.139019933689577329e+02
1.102204408817635084e+02, 3.831821247069852916e+02, 9.796949735254531788e+01, 5.188483779404693905e+02
1.112224448897795526e+02, 3.798377656335759980e+02, 9.644376248764579884e+01, 5.237184718787782458e+02
1.122244488977955825e+02, 3.765744870733735752e+02, 9.491350703910590880e+01, 5.285120058875204450e+02
1.132264529058116125e+02, 3.733908207213176524e+02, 9.338038400689886487e+01, 5.332287952717833832e+02
1.142284569138276424e+02, 3.702852869308310915e+02, 9.184597683924904743e+01, 5.378687362299198185e+02
1.152304609218436724e+02, 3.672563975945961374e+02, 9.031179979692305437e+01, 5.424318026084807798e+02
1.162324649298597024e+02, 3.643026592762945484e+02, 8.877929821651861175e+01, 5.469180425071867830e+02
1.172344689378757323e+02, 3.614225764941190278e+02, 8.724984879895862377e+01, 5.513275747069222916e+02
1.182364729458917765e+02, 3.586146548793568058e+02, 8.572476008636711242e+01, 5.556605850342760959e+02
1.192384769539078064e+02, 3.558774031679695895e+02, 8.420527347403746887e+01, 5.599173233579929274e+02
1.202404809619238364e+02, 3.532093357145237178e+02, 8.269256410263434987e+01, 5.640981001828419039e+02
1.212424849699398663e+02, 3.506089749561083977e+02, 8.118774199046862350e+01, 5.682032830534229788e+02
1.222444889779558963e+02, 3.480748532311120016e+02, 7.969185325178891333e+01, 5.722332935170991277e+02
1.232464929859719263e+02, 3.456055144805719124e+02, 7.820588142347710914e+01, 5.761886040959509501e+02
1.242484969939879562e+02, 3.431995159630985199e+02, 7.673074895046124766e+01, 5.800697350864402324e+02
1.252505010020040004e+02, 3.408554298596184253e+02, 7.526731887511512298e+01, 5.838772512652665228e+02
1.262525050100200303e+02, 3.385718444330091756e+02, 7.381639623698366393e+01, 5.876117593300072031e+02
1.272545090180360603e+02, 3.363473652479910925e+02, 7.237872975880759441e+01, 5.912739049932013131e+02
1.282565130260520903e+02, 3.341806162477875546e+02, 7.095501376837574981e+01, 5.948643699838366956e+02
1.292585170340681202e+02, 3.320702406735519503e+02, 6.954588989366226315e+01, 5.983838694327857866e+02
1.302605210420841502e+02, 3.300149018612145824e+02, 6.815194869221653562e+01, 6.018331494465688820e+02
1.312625250501001801e+02, 3.280132839448039590e+02, 6.677373152692005931e+01, 6.052129845282760243e+02
1.322645290581162101e+02, 3.260640924099840845e+02, 6.541173265331886455e+01, 6.085241749366970225e+02
1.332665330661322400e+02, 3.241660546500067426e+02, 6.406640072663111596e+01, 6.117675446233621415e+02
1.342685370741482700e+02, 3.223179203855098649e+02, 6.273814062895343824e+01, 6.149439389855366471e+02
1.352705410821643000e+02, 3.205184619448396575e+02, 6.142731545332679843e+01, 6.180542226018335441e+02
1.362725450901803583e+02, 3.187664745145328880e+02, 6.013424832742627046e+01, 6.210992771580408771e+02
1.372745490981963883e+02, 3.170607764079632034e+02, 5.885922395175977329e+01, 6.240799996402770375e+02
1.382765531062124182e+02, 3.154002091691451710e+02, 5.760249042245411033e+01, 6.269973004084008608e+02
1.392785571142284482e+02, 3.137836375188510374e+02, 5.636426123103736785e+01, 6.298521012501116729e+02
1.402805611222444782e+02, 3.122099495158611262e+02, 5.514471662348611858e+01, 6.326453338606528405e+02
1.412825651302605081e+02, 3.106780565325217367e+02, 5.394400524057153490e+01, 6.353779382269068492e+02
1.422845691382765381e+02, 3.091868931957853306e+02, 5.276224570402688130e+01, 6.380508611001878307e+02
1.432865731462925680e+02, 3.077354171398110907e+02, 5.159952845703047331e+01, 6.406650544031584786e+02
1.442885771543085980e+02, 3.063226088339341686e+02, 5.045591734778256665e+01, 6.432214738182833571e+02
1.452905811623246279e+02, 3.049474715619290350e+02, 4.933145081374695451e+01, 6.457210776243240389e+02
1.462925851703406579e+02, 3.036090311275684712e+02, 4.822614351835949975e+01, 6.481648253540721498e+02
1.472945891783566879e+02, 3.023063356218530657e+02, 4.713998772809632953e+01, 6.505536766500506474e+02
1.482965931863727178e+02, 3.010384552492593002e+02, 4.607295423945074475e+01, 6.528885905112899763e+02
1.492985971943887478e+02, 2.998044819394529554e+02, 4.502499419377786438e+01, 6.551705238667691447e+02
1.503006012024048061e+02, 2.986035290539471703e+02, 4.399604028503971875e+01, 6.574004306610131607e+02
1.513026052104208361e+02, 2.974347310574381709e+02, 4.298600800166651936e+01, 6.595792609408953240e+02
1.523046092184368661e+02, 2.962972432897273620e+02, 4.199479652082042236e+01, 6.617079601894522511e+02
1.533066132264528960e+02, 2.951902416375399412e+02, 4.102228980596989771e+01, 6.637874685564902393e+02
1.543086172344689260e+02, 2.941129221195332661e+02, 4.006835787636609325e+01, 6.658187200041006690e+02
1.553106212424849559e+02, 2.930645005799229352e+02, 3.913285770950767528e+01, 6.678026417105693326e+02
1.563126252505009859e+02, 2.920442122519479540e+02, 3.821563446511007101e+01, 6.697401532829419466e+02
1.573146292585170158e+02, 2.910513114424696823e+02, 3.731652229226842366e+01, 6.716321662652618443e+02
1.583166332665330458e+02, 2.900850711570076896e+02, 3.643534526446582333e+01, 6.734795835785264444e+02
1.593186372745490758e+02, 2.891447827243532629e+02, 3.557191823313210932e+01, 6.752832990425146136e+02
1.603206412825651057e+02, 2.882297554875886476e+02, 3.472604734064140786e+01, 6.770441971717699516e+02
1.613226452905811357e+02, 2.873393163548601592e+02, 3.389753110924763746e+01, 6.787631525358921181e+02
1.623246492985971656e+02, 2.864728094442341444e+02, 3.308616105236490057e+01, 6.804410295034009550e+02
1.633266533066131956e+02, 2.856295957235233232e+02, 3.229172247015686992e+01, 6.820786818063198780e+02
1.643286573146292540e+02, 2.848090526467488530e+02, 3.151399518532583954e+01, 6.836769521679253785e+02
1.653306613226452839e+02, 2.840105737772254315e+02, 3.075275402967216465e+01, 6.852366721931024358e+02
1.663326653306613139e+02, 2.832335684304672441e+02, 3.000776952724518054e+01, 6.867586620422875967e+02
1.673346693386773438e+02, 2.824774613048620040e+02, 2.927880833726591447e+01, 6.882437303578722094e+02
1.683366733466933738e+02, 2.817416921295383645e+02, 2.856563385407488553e+01, 6.896926740163868317e+02
1.693386773547094037e+02, 2.810257153125780292e+02, 2.786800673684114926e+01, 6.911062779505808749e+02
1.703406813627254337e+02, 2.803289995904048055e+02, 2.718568535923515128e+01, 6.924853150503602137e+02
1.713426853707414637e+02, 2.796510276912168820e+02, 2.651842627490203341e+01, 6.938305460338812054e+02
1.723446893787574936e+02, 2.789912959851498044e+02, 2.586598461591369613e+01, 6.951427193989366060e+02
1.733466933867735236e+02, 2.783493141481624775e+02, 2.522811449012287000e+01, 6.964225713617147449e+02
1.743486973947895535e+02, 2.777246048469490347e+02, 2.460456935276354784e+01, 6.976708258002875027e+02
1.753507014028055835e+02, 2.771167034372588205e+02, 2.399510235448887840e+01, 6.988881942082524574e+02
1.763527054108216134e+02, 2.765251576220242100e+02, 2.339946666609204229e+01, 7.000753757118839076e+02
1.773547094188376434e+02, 2.759495271564491077e+02, 2.281741578466516529e+01, 7.012330570588859473e+02
1.783567134268537018e+02, 2.753893835231012872e+02, 2.224870379360194406e+01, 7.023619126832969641e+02
1.793587174348697317e+02, 2.748443096382346198e+02, 2.169308562912958749e+01, 7.034626047326360094e+02
1.803607214428857617e+02, 2.743138995657620853e+02, 2.115031733076183684e+01, 7.045357831034763194e+02
1.813627254509017916e+02, 2.737977582240823722e+02, 2.062015625963642762e+01, 7.055820855162814951e+02
1.823647294589178216e+02, 2.732955011370060561e+02, 2.010236132227138839e+01, 7.066021375407228788e+02
1.833667334669338516e+02, 2.728067541352697845e+02, 1.959669315045405469e+01, 7.075965527142764131e+02
1.843687374749498815e+02, 2.723311530933827385e+02, 1.910291428127912283e+01, 7.085659326253384052e+02
1.853707414829659115e+02, 2.718683436561055373e+02, 1.862078930388422293e+01, 7.095108670400105666e+02
1.863727454909819414e+02, 2.714179809662025491e+02, 1.815008498916014190e+01, 7.104319340446376145e+02
1.873747494989979714e+02, 2.709797294688610236e+02, 1.769057048640272711e+01, 7.113297000447365690e+02
1.883767535070140013e+02, 2.705532626511070475e+02, 1.724201742826340222e+01, 7.122047199206298274e+02
1.893787575150300313e+02, 2.701382628088579736e+02, 1.680420004919561094e+01, 7.130575371419466819e+02
1.903807615230460613e+02, 2.697344208221192616e+02, 1.637689529633024321e+01, 7.138886838815508327e+02
1.913827655310620912e+02, 2.693414359376180300e+02, 1.595988293286538351e+01, 7.146986811295168991e+02
1.923847695390781496e+02, 2.689590154991662985e+02, 1.555294555910535870e+01, 7.154880389417287461e+02
1.933867735470941795e+02, 2.685868744716931360e+02, 1.515586835251824027e+01, 7.162572571757889364e+02
1.943887775551102095e+02, 2.682247358807919682e+02, 1.476843993919290732e+01, 7.170068241800154283e+02
1.953907815631262395e+02, 2.678723299606033947e+02, 1.439045165313187624e+01, 7.177372183862651127e+02
1.963927855711422694e+02, 2.675293944116978651e+02, 1.402169814045658391e+01, 7.184489074478458406e+02
1.973947895791582994e+02, 2.671956739346240397e+02, 1.366197707129541250e+01, 7.191423489940808622e+02
1.983967935871743293e+02, 2.668709201524630998e+02, 1.331108930574663596e+01, 7.198179905417906639e+02
1.993987975951903593e+02, 2.665548913951125201e+02, 1.296883888498330961e+01, 7.204762697199046215e+02
2.004008016032063892e+02, 2.662473525244025154e+02, 1.263503305744778160e+01, 7.211176144181500831e+02
2.014028056112224192e+02, 2.659480747562140550e+02, 1.230948229159182183e+01, 7.217424429521944376e+02
2.024048096192384492e+02, 2.656568354907329876e+02, 1.199200028684348496e+01, 7.223511642224237903e+02
2.034068136272544791e+02, 2.653734181459383308e+02, 1.168240397827556620e+01, 7.229441778757864085e+02
2.044088176352705091e+02, 2.650976119943498475e+02, 1.138051353649532871e+01, 7.235218744691551365e+02
2.054108216432865390e+02, 2.648292120057835177e+02, 1.108615236372088120e+01, 7.240846356304958817e+02
2.064128256513025690e+02, 2.645680186926178976e+02, 1.079914708624259490e+01, 7.246328342211397739e+02
2.074148296593186274e+02, 2.643138379604533839e+02, 1.051932754251336632e+01, 7.251668344970336193e+02
2.084168336673346573e+02, 2.640664809618648974e+02, 1.024652676915913752e+01, 7.256869922689762689e+02
2.094188376753506873e+02, 2.638257639547447866e+02, 9.980580982380512722e+00, 7.261936550628749956e+02
2.104208416833667172e+02, 2.635915081637338062e+02, 9.721329558278272387e+00, 7.266871622779881363e+02
2.114228456913827472e+02, 2.633635396460625770e+02, 9.468615008688404444e+00, 7.271678453452491340e+02
2.124248496993987771e+02, 2.631416891602252690e+02, 9.222282956640325935e+00, 7.276360278831344885e+02
2.134268537074148071e+02, 2.629257920387101990e+02, 8.982182108173157431e+00, 7.280920258531168656e+02
2.144288577154308371e+02, 2.627156880629286775e+02, 8.748164225036674679e+00, 7.285361477120347899e+02
2.154308617234468670e+02, 2.625112213448218768e+02, 8.520084087952422891e+00, 7.289686945672258389e+02
2.164328657314628970e+02, 2.623122402099536430e+02, 8.297799462336003629e+00, 7.293899603277104688e+02
2.174348697394789269e+02, 2.621185970827876304e+02, 8.081171064805964477e+00, 7.298002318524065686e+02
2.184368737474949569e+02, 2.619301483692889292e+02, 7.870062541348989527e+00, 7.301997890893621843e+02
2.194388777555109868e+02, 2.617467543560750869e+02, 7.664340414375796939e+00, 7.305889052295492547e+02
2.204408817635270168e+02, 2.615682791033813146e+02, 7.463874049321015391e+00, 7.309678468472978921e+02
2.214428857715430752e+02, 2.613945903421980006e+02, 7.268535616452031611e+00, 7.313368740413501428e+02
2.224448897795591051e+02, 2.612255593760202714e+02, 7.078200042167114070e+00, 7.316962405818128445e+02
2.234468937875751351e+02, 2.610610609815013845e+02, 6.892744980929902177e+00, 7.320461940375689665e+02
2.244488977955911650e+02, 2.609009733136032310e+02, 6.712050774861468838e+00, 7.323869759115355009e+02
2.254509018036071950e+02, 2.607451778140842293e+02, 6.536000411082938832e+00, 7.327188217748330317e+02
2.264529058116232250e+02, 2.605935591297765654e+02, 6.364479457054375899e+00, 7.330419614131692470e+02
2.274549098196392549e+02, 2.604460050177310109e+02, 6.197376042546976826e+00, 7.333566189397222388e+02
2.284569138276552849e+02, 2.603024062616195238e+02, 6.034580814586737674e+00, 7.336630129237939855e+02
2.294589178356713148e+02, 2.601626565903196138e+02, 5.875986892714889720e+00, 7.339613565169657932e+02
2.304609218436873448e+02, 2.600266526009447148e+02, 5.721489818117125203e+00, 7.342518575809383492e+02
2.314629258517033747e+02, 2.598942936782935931e+02, 5.570987519141406885e+00, 7.345347188025651803e+02
2.324649298597194047e+02, 2.597654819194842730e+02, 5.424380268279826112e+00, 7.348101378122361211e+02
2.334669338677354347e+02, 2.596401220607125424e+02, 5.281570638733964707e+00, 7.350783073005537744e+02
2.344689378757514646e+02, 2.595181214061806259e+02, 5.142463456730951954e+00, 7.353394151370887357e+02
2.354709418837675230e+02, 2.593993897579683789e+02, 5.006965764008988629e+00, 7.355936444780228385e+02
2.364729458917835530e+02, 2.592838393482160768e+02, 4.874986775782303106e+00, 7.358411738760019034e+02
2.374749498997995829e+02, 2.591713847732551699e+02, 4.746437838342507654e+00, 7.360821773884025561e+02
2.384769539078156129e+02, 2.590619429308496251e+02, 4.621232384265870685e+00, 7.363168246848847502e+02
2.394789579158316428e+02, 2.589554329566966544e+02, 4.499285893992484020e+00, 7.365452811493111085e+02
2.404809619238476728e+02, 2.588517761636595651e+02, 4.380515855257343993e+00, 7.367677079810832765e+02
2.414829659318637027e+02, 2.587508959829222590e+02, 4.264841722286159431e+00, 7.369842622947918471e+02
2.424849699398797327e+02, 2.586527179078260588e+02, 4.152184873208888405e+00, 7.371950972189653157e+02
2.434869739478957626e+02, 2.585571694371284366e+02, 4.042468572483370437e+00, 7.374003619903884328e+02
2.444889779559117926e+02, 2.584641800205545223e+02, 3.935617932171190603e+00, 7.376002020472745926e+02
2.454909819639278226e+02, 2.583736810061662936e+02, 3.831559872923125276e+00, 7.377947591209108396e+02
2.464929859719438525e+02, 2.582856055899308672e+02, 3.730223082503706600e+00, 7.379841713275656048e+02
2.474949899799598825e+02, 2.581998887648369987e+02, 3.631537981215258171e+00, 7.381685732539478977e+02
2.484969939879759124e+02, 2.581164672720438489e+02, 3.535436685438636317e+00, 7.383480960425176818e+02
2.494989979959919708e+02, 2.580352795535989117e+02, 3.441852970766668296e+00, 7.385228674756345981e+02
